Athlete Num 1,,,,,
Trial: 1,,,,,
Total time: 0h 0min 24s,,,,,
Gyr Readings,1403075187,5,14,-23,1
Gyr Readings,1403075187,-2,5,-20,1
Gyr Readings,1403075187,-1,7,-21,1
Gyr Readings,1403075187,0,8,-22,1
Gyr Readings,1403075187,2,11,-22,1
Gyr Readings,1403075187,4,13,-23,1
Gyr Readings,1403075187,18,21,-23,1
Gyr Readings,1403075187,7,16,-23,1
Gyr Readings,1403075187,9,17,-23,1
Gyr Readings,1403075187,11,19,-23,1
Gyr Readings,1403075187,13,19,-23,1
Gyr Readings,1403075187,15,20,-23,1
Gyr Readings,1403075187,31,25,-13,1
Gyr Readings,1403075187,20,22,-22,1
Gyr Readings,1403075187,22,22,-21,1
Gyr Readings,1403075187,24,23,-20,1
Gyr Readings,1403075187,26,23,-18,1
Gyr Readings,1403075187,29,24,-16,1
Gyr Readings,1403075187,38,42,12,1
Gyr Readings,1403075187,33,27,-10,1
Gyr Readings,1403075187,34,29,-7,1
Gyr Readings,1403075187,36,32,-4,1
Gyr Readings,1403075187,37,35,1,1
Gyr Readings,1403075187,38,39,6,1
Gyr Readings,1403075187,17,48,35,1
Gyr Readings,1403075187,36,45,18,1
Gyr Readings,1403075187,33,45,23,1
Gyr Readings,1403075187,30,44,28,1
Gyr Readings,1403075187,26,43,30,1
Gyr Readings,1403075187,22,44,33,1
Gyr Readings,1403075187,-7,23,28,1
Gyr Readings,1403075187,11,52,36,1
Gyr Readings,1403075187,5,52,36,1
Gyr Readings,1403075187,0,48,34,1
Gyr Readings,1403075187,-3,42,32,1
Gyr Readings,1403075187,-6,33,30,1
Gyr Readings,1403075187,-8,12,24,1
Gyr Readings,1403075187,-8,15,26,1
Gyr Readings,1403075187,-8,9,25,1
Gyr Readings,1403075187,-8,7,24,1
Gyr Readings,1403075187,-8,7,24,1
Gyr Readings,1403075187,-8,9,24,1
Gyr Readings,1403075187,-12,24,20,1
Gyr Readings,1403075187,-9,15,24,1
Gyr Readings,1403075187,-9,18,23,1
Gyr Readings,1403075187,-10,20,23,1
Gyr Readings,1403075187,-11,21,22,1
Gyr Readings,1403075187,-11,23,21,1
Gyr Readings,1403075187,-17,21,14,1
Gyr Readings,1403075187,-13,25,20,1
Gyr Readings,1403075187,-14,26,19,1
Gyr Readings,1403075187,-15,25,17,1
Gyr Readings,1403075187,-16,24,16,1
Gyr Readings,1403075187,-16,23,15,1
Gyr Readings,1403075188,-19,11,9,1
Gyr Readings,1403075188,-18,18,13,1
Gyr Readings,1403075188,-18,15,12,1
Gyr Readings,1403075188,-18,13,11,1
Gyr Readings,1403075188,-19,11,11,1
Gyr Readings,1403075188,-19,10,10,1
Gyr Readings,1403075188,-18,16,5,1
Gyr Readings,1403075188,-19,12,9,1
Gyr Readings,1403075188,-19,12,8,1
Gyr Readings,1403075188,-19,14,8,1
Gyr Readings,1403075188,-19,15,7,1
Gyr Readings,1403075188,-19,16,6,1
Gyr Readings,1403075188,-16,9,0,1
Gyr Readings,1403075188,-18,16,4,1
Gyr Readings,1403075188,-18,15,3,1
Gyr Readings,1403075188,-18,14,2,1
Gyr Readings,1403075188,-17,12,1,1
Gyr Readings,1403075188,-17,11,0,1
Gyr Readings,1403075188,-14,6,-2,1
Gyr Readings,1403075188,-16,8,-1,1
Gyr Readings,1403075188,-15,7,-1,1
Gyr Readings,1403075188,-15,7,-2,1
Gyr Readings,1403075188,-15,6,-2,1
Gyr Readings,1403075188,-14,6,-2,1
Gyr Readings,1403075188,-10,5,-3,1
Gyr Readings,1403075188,-13,6,-3,1
Gyr Readings,1403075188,-13,6,-3,1
Gyr Readings,1403075188,-12,5,-3,1
Gyr Readings,1403075188,-11,5,-3,1
Gyr Readings,1403075188,-11,5,-3,1
Gyr Readings,1403075188,-6,4,-2,1
Gyr Readings,1403075188,-10,5,-2,1
Gyr Readings,1403075188,-9,5,-2,1
Gyr Readings,1403075188,-8,5,-2,1
Gyr Readings,1403075188,-7,5,-2,1
Gyr Readings,1403075188,-7,4,-2,1
Gyr Readings,1403075188,-2,3,-1,1
Gyr Readings,1403075188,-5,4,-2,1
Gyr Readings,1403075188,-5,4,-1,1
Gyr Readings,1403075188,-4,4,-1,1
Gyr Readings,1403075188,-3,4,-1,1
Gyr Readings,1403075188,-2,3,-1,1
Gyr Readings,1403075188,2,-1,0,1
Gyr Readings,1403075188,-1,2,-1,1
Gyr Readings,1403075188,0,2,0,1
